gazeTimestamp;gazeXPos;gazeYPos;gazenewCorr;gazesmoothCorr
113.783;0.5102618;0.4410969
113.785;0.508588;0.4423822
113.787;0.5084216;0.4428548
113.788;0.507954;0.4431465
113.789;0.5064821;0.4443221
113.79;0.5060803;0.4445245
113.79;0.5056357;0.4447561
113.791;0.5042276;0.445924
113.792;0.5036848;0.4462157
113.806;0.503176;0.4464303
113.807;0.502587;0.4465342
113.808;0.5008824;0.4482564
113.808;0.500181;0.4484037
113.827;0.4989281;0.4492994
113.828;0.498373;0.4493502
113.828;0.4971458;0.4505565
113.829;0.4965459;0.4505588
113.531;0.4883924;0.2914434;;
113.532;0.4875674;0.2908742;;
113.533;0.4868401;0.2910551;;
113.534;0.486373;0.290803;;
113.554;0.4858971;0.2908764;;
113.555;0.48566;0.2907791;;
113.555;0.4853679;0.2909004;;
113.556;0.4851794;0.2906551;;
113.557;0.4849055;0.2908025;;
113.576;0.4847856;0.2905293;;
113.577;0.4844525;0.2906036;;
113.578;0.4843013;0.2904095;;
113.598;0.4839486;0.2904753;;
113.6;0.4838077;0.2906492;;
113.63;0.4838412;0.2914605;;
113.631;0.4881878;0.2972021;;
113.645;0.495048;0.3101322;;
113.646;0.5016022;0.3234056;;
113.647;0.503094;0.3442235;;
113.647;0.5043557;0.3663667;;
113.648;0.5102734;0.3786527;;
113.666;0.5115631;0.4015771;;
113.667;0.5127532;0.4242437;;
113.668;0.513952;0.431723;;
113.688;0.5135019;0.4343656;;
113.689;0.5119578;0.4347854;;
113.69;0.5117399;0.4367865;;
113.71;0.5105082;0.4369704;;
113.711;0.5104412;0.4384704;;
113.712;0.5103385;0.440061;;
113.783;0.5102618;0.4410969;;
113.785;0.508588;0.4423822;;
113.787;0.5084216;0.4428548;;
113.788;0.507954;0.4431465;;
113.789;0.5064821;0.4443221;;
113.79;0.5060803;0.4445245;;
113.79;0.5056357;0.4447561;;
113.791;0.5042276;0.445924;;
113.792;0.5036848;0.4462157;;
113.806;0.503176;0.4464303;;
113.807;0.502587;0.4465342;;
113.808;0.5008824;0.4482564;;
113.808;0.500181;0.4484037;;
113.827;0.4989281;0.4492994;;
113.828;0.498373;0.4493502;;
113.828;0.4971458;0.4505565;;
113.829;0.4965459;0.4505588;;
113.848;0.4956028;0.451764
113.849;0.4950923;0.4517145
113.87;0.4947917;0.4515413
113.871;0.4943391;0.4514639
113.891;0.4939442;0.4513525
113.892;0.4934554;0.4512811
113.893;0.4923677;0.4520643
113.913;0.4918311;0.4521186
113.914;0.4914699;0.4521201
113.915;0.4905008;0.4530386
113.934;0.4902136;0.4530057
113.935;0.4896271;0.4538838
113.936;0.4897185;0.4538751
113.957;0.4894788;0.4548363
113.958;0.4932424;0.4568881
113.959;0.4994445;0.4577509
113.978;0.5093589;0.466383
113.987;0.5242169;0.4777141
113.988;0.5441909;0.4756258
113.989;0.5632827;0.4942339
113.69;0.5117399;0.4367865;;
113.71;0.5105082;0.4369704;;
113.711;0.5104412;0.4384704;;
113.712;0.5103385;0.440061;;
113.783;0.5102618;0.4410969;;
113.785;0.508588;0.4423822;;
113.787;0.5084216;0.4428548;;
113.788;0.507954;0.4431465;;
113.789;0.5064821;0.4443221;;
113.79;0.5060803;0.4445245;;
113.79;0.5056357;0.4447561;;
113.791;0.5042276;0.445924;;
113.792;0.5036848;0.4462157;;
113.806;0.503176;0.4464303;;
113.807;0.502587;0.4465342;;
113.808;0.5008824;0.4482564;;
113.808;0.500181;0.4484037;;
113.827;0.4989281;0.4492994;;
113.828;0.498373;0.4493502;;
113.828;0.4971458;0.4505565;;
113.829;0.4965459;0.4505588;;
113.848;0.4956028;0.451764;;
113.849;0.4950923;0.4517145;;
113.87;0.4947917;0.4515413;;
113.871;0.4943391;0.4514639;;
113.891;0.4939442;0.4513525;;
113.892;0.4934554;0.4512811;;
113.893;0.4923677;0.4520643;;
113.913;0.4918311;0.4521186;;
113.914;0.4914699;0.4521201;;
113.915;0.4905008;0.4530386;;
113.934;0.4902136;0.4530057;;
113.935;0.4896271;0.4538838;;
113.936;0.4897185;0.4538751;;
113.957;0.4894788;0.4548363;;
113.958;0.4932424;0.4568881;;
113.959;0.4994445;0.4577509;;
113.978;0.5093589;0.466383;;
113.987;0.5242169;0.4777141;;
113.988;0.5441909;0.4756258;;
113.989;0.5632827;0.4942339;;
114;0.5895599;0.4897906
114.001;0.6079956;0.5125925
114.003;0.6372073;0.5072387
114.004;0.6521158;0.5236933
114.022;0.6777061;0.517985
114.023;0.6876414;0.5319249
114.024;0.6992471;0.5295281
114.025;0.7047758;0.5363401
114.044;0.7100172;0.5359308
114.045;0.712731;0.5366635
114.046;0.7146189;0.5369537
114.047;0.7146513;0.5375454
114.048;0.7141747;0.5381417
114.067;0.7142104;0.5388681
114.068;0.7140901;0.5388413
114.069;0.7140208;0.5393614
114.089;0.7138184;0.5394948
114.09;0.7135461;0.5399955
114.09;0.7133492;0.5402843
114.091;0.7131311;0.5406667
114.111;0.7130066;0.5409849
114.112;0.7127383;0.5414533
114.114;0.7126177;0.5420288
114.114;0.7123111;0.5425251
114.134;0.7121421;0.5431169
114.135;0.7118379;0.5434415
114.136;0.7116246;0.544006
114.137;0.7112396;0.5441736
113.848;0.4956028;0.451764;;
113.849;0.4950923;0.4517145;;
113.87;0.4947917;0.4515413;;
113.871;0.4943391;0.4514639;;
113.891;0.4939442;0.4513525;;
113.892;0.4934554;0.4512811;;
113.893;0.4923677;0.4520643;;
113.913;0.4918311;0.4521186;;
113.914;0.4914699;0.4521201;;
113.915;0.4905008;0.4530386;;
113.934;0.4902136;0.4530057;;
113.935;0.4896271;0.4538838;;
113.936;0.4897185;0.4538751;;
113.957;0.4894788;0.4548363;;
113.958;0.4932424;0.4568881;;
113.959;0.4994445;0.4577509;;
113.978;0.5093589;0.466383;;
113.987;0.5242169;0.4777141;;
113.988;0.5441909;0.4756258;;
113.989;0.5632827;0.4942339;;
114;0.5895599;0.4897906;;
114.001;0.6079956;0.5125925;;
114.003;0.6372073;0.5072387;;
114.004;0.6521158;0.5236933;;
114.022;0.6777061;0.517985;;
114.023;0.6876414;0.5319249;;
114.024;0.6992471;0.5295281;;
114.025;0.7047758;0.5363401;;
114.044;0.7100172;0.5359308;;
114.045;0.712731;0.5366635;;
114.046;0.7146189;0.5369537;;
114.047;0.7146513;0.5375454;;
114.048;0.7141747;0.5381417;;
114.067;0.7142104;0.5388681;;
114.068;0.7140901;0.5388413;;
114.069;0.7140208;0.5393614;;
114.089;0.7138184;0.5394948;;
114.09;0.7135461;0.5399955;;
114.09;0.7133492;0.5402843;;
114.091;0.7131311;0.5406667;;
114.111;0.7130066;0.5409849;;
114.112;0.7127383;0.5414533;;
114.114;0.7126177;0.5420288;;
114.114;0.7123111;0.5425251;;
114.134;0.7121421;0.5431169;;
114.135;0.7118379;0.5434415;;
114.136;0.7116246;0.544006;;
114.137;0.7112396;0.5441736;;
114.156;0.7110857;0.5446586
114.157;0.7108525;0.5446069
114.158;0.7107084;0.5448889
114.159;0.710479;0.5447835
114.178;0.710416;0.5450537
114.179;0.7102296;0.5447091
114.18;0.710164;0.5449373
114.181;0.7100023;0.5447187
114.201;0.7100244;0.5449768
114.201;0.709885;0.544486
114.202;0.7098068;0.5447028
114.203;0.7097561;0.5442077
114.223;0.7096533;0.5443105
114.225;0.7095789;0.5436336
114.226;0.7094615;0.5437905
114.226;0.7094474;0.5429419
114.246;0.709246;0.5428926
114.247;0.7092736;0.5419191
114.248;0.7091316;0.5418133
114.268;0.7089577;0.5415901
114.269;0.7087849;0.541019
114.291;0.7089373;0.5395999
114;0.5895599;0.4897906;;
114.001;0.6079956;0.5125925;;
114.003;0.6372073;0.5072387;;
114.004;0.6521158;0.5236933;;
114.022;0.6777061;0.517985;;
114.023;0.6876414;0.5319249;;
114.024;0.6992471;0.5295281;;
114.025;0.7047758;0.5363401;;
114.044;0.7100172;0.5359308;;
114.045;0.712731;0.5366635;;
114.046;0.7146189;0.5369537;;
114.047;0.7146513;0.5375454;;
114.048;0.7141747;0.5381417;;
114.067;0.7142104;0.5388681;;
114.068;0.7140901;0.5388413;;
114.069;0.7140208;0.5393614;;
114.089;0.7138184;0.5394948;;
114.09;0.7135461;0.5399955;;
114.09;0.7133492;0.5402843;;
114.091;0.7131311;0.5406667;;
114.111;0.7130066;0.5409849;;
114.112;0.7127383;0.5414533;;
114.114;0.7126177;0.5420288;;
114.114;0.7123111;0.5425251;;
114.134;0.7121421;0.5431169;;
114.135;0.7118379;0.5434415;;
114.136;0.7116246;0.544006;;
114.137;0.7112396;0.5441736;;
114.156;0.7110857;0.5446586;;
114.157;0.7108525;0.5446069;;
114.158;0.7107084;0.5448889;;
114.159;0.710479;0.5447835;;
114.178;0.710416;0.5450537;;
114.179;0.7102296;0.5447091;;
114.18;0.710164;0.5449373;;
114.181;0.7100023;0.5447187;;
114.201;0.7100244;0.5449768;;
114.201;0.709885;0.544486;;
114.202;0.7098068;0.5447028;;
114.203;0.7097561;0.5442077;;
114.223;0.7096533;0.5443105;;
114.225;0.7095789;0.5436336;;
114.226;0.7094615;0.5437905;;
114.226;0.7094474;0.5429419;;
114.246;0.709246;0.5428926;;
114.247;0.7092736;0.5419191;;
114.248;0.7091316;0.5418133;;
114.268;0.7089577;0.5415901;;
114.269;0.7087849;0.541019;;
114.291;0.7089373;0.5395999;;
114.313;0.6988508;0.5146323
114.314;0.6724611;0.5122519
114.318;0.6430653;0.510174
114.336;0.6233677;0.4732685
114.336;0.6035599;0.436554
114.337;0.5745944;0.4344445
114.338;0.5540965;0.3985109
114.357;0.5248838;0.3966095
114.358;0.5143996;0.3841655
114.359;0.5110227;0.3842215
114.36;0.5096881;0.3835911
114.38;0.5092108;0.3833943
114.381;0.5077516;0.3827877
114.382;0.5068532;0.3827543
114.383;0.5059981;0.381702
114.402;0.5053079;0.3815561
114.403;0.5046962;0.3808591
114.404;0.504336;0.380677
114.404;0.5042432;0.3801932
114.424;0.5039142;0.3800289
114.424;0.5038235;0.3795441
114.425;0.5033367;0.379388
114.426;0.5031422;0.3789416
114.446;0.5026491;0.378917
114.446;0.5023513;0.3784623
114.448;0.5016737;0.3783554
114.449;0.5012884;0.3778595
114.156;0.7110857;0.5446586;;
114.157;0.7108525;0.5446069;;
114.158;0.7107084;0.5448889;;
114.159;0.710479;0.5447835;;
114.178;0.710416;0.5450537;;
114.179;0.7102296;0.5447091;;
114.18;0.710164;0.5449373;;
114.181;0.7100023;0.5447187;;
114.201;0.7100244;0.5449768;;
114.201;0.709885;0.544486;;
114.202;0.7098068;0.5447028;;
114.203;0.7097561;0.5442077;;
114.223;0.7096533;0.5443105;;
114.225;0.7095789;0.5436336;;
114.226;0.7094615;0.5437905;;
114.226;0.7094474;0.5429419;;
114.246;0.709246;0.5428926;;
114.247;0.7092736;0.5419191;;
114.248;0.7091316;0.5418133;;
114.268;0.7089577;0.5415901;;
114.269;0.7087849;0.541019;;
114.291;0.7089373;0.5395999;;
114.313;0.6988508;0.5146323;;
114.314;0.6724611;0.5122519;;
114.318;0.6430653;0.510174;;
114.336;0.6233677;0.4732685;;
114.336;0.6035599;0.436554;;
114.337;0.5745944;0.4344445;;
114.338;0.5540965;0.3985109;;
114.357;0.5248838;0.3966095;;
114.358;0.5143996;0.3841655;;
114.359;0.5110227;0.3842215;;
114.36;0.5096881;0.3835911;;
114.38;0.5092108;0.3833943;;
114.381;0.5077516;0.3827877;;
114.382;0.5068532;0.3827543;;
114.383;0.5059981;0.381702;;
114.402;0.5053079;0.3815561;;
114.403;0.5046962;0.3808591;;
114.404;0.504336;0.380677;;
114.404;0.5042432;0.3801932;;
114.424;0.5039142;0.3800289;;
114.424;0.5038235;0.3795441;;
114.425;0.5033367;0.379388;;
114.426;0.5031422;0.3789416;;
114.446;0.5026491;0.378917;;
114.446;0.5023513;0.3784623;;
114.448;0.5016737;0.3783554;;
114.449;0.5012884;0.3778595;;
114.468;0.5005651;0.3777222
114.469;0.5001539;0.3771487
114.47;0.4994671;0.3769243
114.471;0.4990809;0.3763004
114.491;0.498405;0.3760546
114.492;0.4980887;0.3754027
114.493;0.4975919;0.3751555
114.494;0.4973057;0.374513
114.513;0.4967803;0.3742543
114.514;0.496591;0.3737952
114.515;0.4961468;0.3736022
114.516;0.4959103;0.3731485
114.536;0.4953752;0.3729646
114.537;0.4950333;0.372723
114.537;0.4944497;0.3726638
114.538;0.4939968;0.3723884
114.557;0.4935209;0.3723034
114.559;0.4930974;0.3718774
114.559;0.4926196;0.3718132
114.56;0.4922298;0.3715102
114.581;0.4918654;0.37137
114.581;0.4915103;0.3706147
114.582;0.4911738;0.3700712
114.603;0.4908166;0.3681026
114.604;0.4886472;0.3646194
114.605;0.485403;0.3553157
114.606;0.4808155;0.3490383
114.606;0.4774858;0.3390917
114.313;0.6988508;0.5146323;;
114.314;0.6724611;0.5122519;;
114.318;0.6430653;0.510174;;
114.336;0.6233677;0.4732685;;
114.336;0.6035599;0.436554;;
114.337;0.5745944;0.4344445;;
114.338;0.5540965;0.3985109;;
114.357;0.5248838;0.3966095;;
114.358;0.5143996;0.3841655;;
114.359;0.5110227;0.3842215;;
114.36;0.5096881;0.3835911;;
114.38;0.5092108;0.3833943;;
114.381;0.5077516;0.3827877;;
114.382;0.5068532;0.3827543;;
114.383;0.5059981;0.381702;;
114.402;0.5053079;0.3815561;;
114.403;0.5046962;0.3808591;;
114.404;0.504336;0.380677;;
114.404;0.5042432;0.3801932;;
114.424;0.5039142;0.3800289;;
114.424;0.5038235;0.3795441;;
114.425;0.5033367;0.379388;;
114.426;0.5031422;0.3789416;;
114.446;0.5026491;0.378917;;
114.446;0.5023513;0.3784623;;
114.448;0.5016737;0.3783554;;
114.449;0.5012884;0.3778595;;
114.468;0.5005651;0.3777222;;
114.469;0.5001539;0.3771487;;
114.47;0.4994671;0.3769243;;
114.471;0.4990809;0.3763004;;
114.491;0.498405;0.3760546;;
114.492;0.4980887;0.3754027;;
114.493;0.4975919;0.3751555;;
114.494;0.4973057;0.374513;;
114.513;0.4967803;0.3742543;;
114.514;0.496591;0.3737952;;
114.515;0.4961468;0.3736022;;
114.516;0.4959103;0.3731485;;
114.536;0.4953752;0.3729646;;
114.537;0.4950333;0.372723;;
114.537;0.4944497;0.3726638;;
114.538;0.4939968;0.3723884;;
114.557;0.4935209;0.3723034;;
114.559;0.4930974;0.3718774;;
114.559;0.4926196;0.3718132;;
114.56;0.4922298;0.3715102;;
114.581;0.4918654;0.37137;;
114.581;0.4915103;0.3706147;;
114.582;0.4911738;0.3700712;;
114.603;0.4908166;0.3681026;;
114.604;0.4886472;0.3646194;;
114.605;0.485403;0.3553157;;
114.606;0.4808155;0.3490383;;
114.606;0.4774858;0.3390917;;
114.627;0.4729342;0.3323316
114.627;0.4693404;0.3225918
114.628;0.4650798;0.3160191
114.629;0.4613138;0.3075209
114.648;0.4587879;0.3039134
114.649;0.4578696;0.3022825
114.65;0.457536;0.3015292
114.65;0.4564647;0.300496
114.673;0.4561285;0.3003522
114.674;0.4553501;0.2993227
114.677;0.4546987;0.2994245
114.678;0.4542384;0.2984984
114.692;0.4536826;0.2986956
114.693;0.4532623;0.2983802
114.694;0.4528862;0.2985013
114.695;0.4527328;0.2983715
114.715;0.4522889;0.2984807
114.716;0.4521976;0.2985412
114.717;0.4517599;0.298603
114.717;0.451671;0.2986628
114.738;0.4512898;0.2986022
114.738;0.4511873;0.2986573
114.739;0.4506563;0.2986434
114.74;0.4504559;0.2987007
114.759;0.450076;0.2987071
114.76;0.4498323;0.298764
114.761;0.4494603;0.2987347
114.761;0.4491916;0.2989221
114.468;0.5005651;0.3777222;;
114.469;0.5001539;0.3771487;;
114.47;0.4994671;0.3769243;;
114.471;0.4990809;0.3763004;;
114.491;0.498405;0.3760546;;
114.492;0.4980887;0.3754027;;
114.493;0.4975919;0.3751555;;
114.494;0.4973057;0.374513;;
114.513;0.4967803;0.3742543;;
114.514;0.496591;0.3737952;;
114.515;0.4961468;0.3736022;;
114.516;0.4959103;0.3731485;;
114.536;0.4953752;0.3729646;;
114.537;0.4950333;0.372723;;
114.537;0.4944497;0.3726638;;
114.538;0.4939968;0.3723884;;
114.557;0.4935209;0.3723034;;
114.559;0.4930974;0.3718774;;
114.559;0.4926196;0.3718132;;
114.56;0.4922298;0.3715102;;
114.581;0.4918654;0.37137;;
114.581;0.4915103;0.3706147;;
114.582;0.4911738;0.3700712;;
114.603;0.4908166;0.3681026;;
114.604;0.4886472;0.3646194;;
114.605;0.485403;0.3553157;;
114.606;0.4808155;0.3490383;;
114.606;0.4774858;0.3390917;;
114.627;0.4729342;0.3323316;;
114.627;0.4693404;0.3225918;;
114.628;0.4650798;0.3160191;;
114.629;0.4613138;0.3075209;;
114.648;0.4587879;0.3039134;;
114.649;0.4578696;0.3022825;;
114.65;0.457536;0.3015292;;
114.65;0.4564647;0.300496;;
114.673;0.4561285;0.3003522;;
114.674;0.4553501;0.2993227;;
114.677;0.4546987;0.2994245;;
114.678;0.4542384;0.2984984;;
114.692;0.4536826;0.2986956;;
114.693;0.4532623;0.2983802;;
114.694;0.4528862;0.2985013;;
114.695;0.4527328;0.2983715;;
114.715;0.4522889;0.2984807;;
114.716;0.4521976;0.2985412;;
114.717;0.4517599;0.298603;;
114.717;0.451671;0.2986628;;
114.738;0.4512898;0.2986022;;
114.738;0.4511873;0.2986573;;
114.739;0.4506563;0.2986434;;
114.74;0.4504559;0.2987007;;
114.759;0.450076;0.2987071;;
114.76;0.4498323;0.298764;;
114.761;0.4494603;0.2987347;;
114.761;0.4491916;0.2989221;;
114.781;0.4487322;0.2991421
114.782;0.4484159;0.2995831
114.784;0.4481591;0.2998441
114.784;0.4479629;0.300343
114.805;0.447658;0.3006474
114.806;0.4475036;0.3013287
114.807;0.4471614;0.3017934
114.809;0.4472667;0.3025794
114.851;0.4477415;0.3029589
114.852;0.4590131;0.3034075
114.853;0.4716971;0.3118936
114.854;0.4868467;0.3120556
114.854;0.5015789;0.3217526
114.873;0.5171418;0.3218496
114.874;0.5317116;0.3318736
114.874;0.5462888;0.3319642
114.875;0.5605028;0.3421038
114.894;0.564724;0.3421511
114.895;0.5666227;0.3450078
114.896;0.5669281;0.3453906
114.897;0.5666983;0.3471391
114.916;0.566766;0.3474349
114.918;0.5667087;0.3487504
114.919;0.5668556;0.3490996
114.92;0.5668523;0.350279
114.627;0.4729342;0.3323316;;
114.627;0.4693404;0.3225918;;
114.628;0.4650798;0.3160191;;
114.629;0.4613138;0.3075209;;
114.648;0.4587879;0.3039134;;
114.649;0.4578696;0.3022825;;
114.65;0.457536;0.3015292;;
114.65;0.4564647;0.300496;;
114.673;0.4561285;0.3003522;;
114.674;0.4553501;0.2993227;;
114.677;0.4546987;0.2994245;;
114.678;0.4542384;0.2984984;;
114.692;0.4536826;0.2986956;;
114.693;0.4532623;0.2983802;;
114.694;0.4528862;0.2985013;;
114.695;0.4527328;0.2983715;;
114.715;0.4522889;0.2984807;;
114.716;0.4521976;0.2985412;;
114.717;0.4517599;0.298603;;
114.717;0.451671;0.2986628;;
114.738;0.4512898;0.2986022;;
114.738;0.4511873;0.2986573;;
114.739;0.4506563;0.2986434;;
114.74;0.4504559;0.2987007;;
114.759;0.450076;0.2987071;;
114.76;0.4498323;0.298764;;
114.761;0.4494603;0.2987347;;
114.761;0.4491916;0.2989221;;
114.781;0.4487322;0.2991421;;
114.782;0.4484159;0.2995831;;
114.784;0.4481591;0.2998441;;
114.784;0.4479629;0.300343;;
114.805;0.447658;0.3006474;;
114.806;0.4475036;0.3013287;;
114.807;0.4471614;0.3017934;;
114.809;0.4472667;0.3025794;;
114.851;0.4477415;0.3029589;;
114.852;0.4590131;0.3034075;;
114.853;0.4716971;0.3118936;;
114.854;0.4868467;0.3120556;;
114.854;0.5015789;0.3217526;;
114.873;0.5171418;0.3218496;;
114.874;0.5317116;0.3318736;;
114.874;0.5462888;0.3319642;;
114.875;0.5605028;0.3421038;;
114.894;0.564724;0.3421511;;
114.895;0.5666227;0.3450078;;
114.896;0.5669281;0.3453906;;
114.897;0.5666983;0.3471391;;
114.916;0.566766;0.3474349;;
114.918;0.5667087;0.3487504;;
114.919;0.5668556;0.3490996;;
114.92;0.5668523;0.350279;;
114.939;0.5668085;0.3506794
114.94;0.5665722;0.3513222
114.941;0.5668169;0.351733
114.942;0.5666053;0.3522937
114.961;0.5669419;0.3527865
114.962;0.5667124;0.3531865
114.963;0.5674019;0.353676
114.963;0.5671729;0.3540297
114.982;0.5676526;0.3545065
114.983;0.5674372;0.3548754
114.984;0.5676502;0.3552329
114.985;0.5674284;0.3554204
115.005;0.5674367;0.3559338
115.006;0.5671483;0.356836
115.027;0.5674174;0.3577372
115.028;0.5703353;0.3628525
115.03;0.5743364;0.3716229
115.03;0.5718711;0.3886419
115.05;0.5736663;0.4008835
115.051;0.570863;0.4182869
115.052;0.5717471;0.4302744
115.053;0.5685462;0.4481024
115.073;0.56621;0.4562466
115.073;0.5623525;0.4613142
115.074;0.5586878;0.4794837
114.781;0.4487322;0.2991421;;
114.782;0.4484159;0.2995831;;
114.784;0.4481591;0.2998441;;
114.784;0.4479629;0.300343;;
114.805;0.447658;0.3006474;;
114.806;0.4475036;0.3013287;;
114.807;0.4471614;0.3017934;;
114.809;0.4472667;0.3025794;;
114.851;0.4477415;0.3029589;;
114.852;0.4590131;0.3034075;;
114.853;0.4716971;0.3118936;;
114.854;0.4868467;0.3120556;;
114.854;0.5015789;0.3217526;;
114.873;0.5171418;0.3218496;;
114.874;0.5317116;0.3318736;;
114.874;0.5462888;0.3319642;;
114.875;0.5605028;0.3421038;;
114.894;0.564724;0.3421511;;
114.895;0.5666227;0.3450078;;
114.896;0.5669281;0.3453906;;
114.897;0.5666983;0.3471391;;
114.916;0.566766;0.3474349;;
114.918;0.5667087;0.3487504;;
114.919;0.5668556;0.3490996;;
114.92;0.5668523;0.350279;;
114.939;0.5668085;0.3506794;;
114.94;0.5665722;0.3513222;;
114.941;0.5668169;0.351733;;
114.942;0.5666053;0.3522937;;
114.961;0.5669419;0.3527865;;
114.962;0.5667124;0.3531865;;
114.963;0.5674019;0.353676;;
114.963;0.5671729;0.3540297;;
114.982;0.5676526;0.3545065;;
114.983;0.5674372;0.3548754;;
114.984;0.5676502;0.3552329;;
114.985;0.5674284;0.3554204;;
115.005;0.5674367;0.3559338;;
115.006;0.5671483;0.356836;;
115.027;0.5674174;0.3577372;;
115.028;0.5703353;0.3628525;;
115.03;0.5743364;0.3716229;;
115.03;0.5718711;0.3886419;;
115.05;0.5736663;0.4008835;;
115.051;0.570863;0.4182869;;
115.052;0.5717471;0.4302744;;
115.053;0.5685462;0.4481024;;
115.073;0.56621;0.4562466;;
115.073;0.5623525;0.4613142;;
115.074;0.5586878;0.4794837;;
115.093;0.5566776;0.4813825
115.094;0.5541687;0.4845614
115.095;0.5522842;0.4862974
115.096;0.5496736;0.4896502
115.115;0.5481845;0.4907322
115.117;0.545831;0.494138
115.117;0.5447042;0.4949676
115.118;0.5426985;0.4972876
115.138;0.5418975;0.4978914
115.139;0.5407662;0.4990841
115.14;0.5407436;0.4997889
115.14;0.5401338;0.5007225
115.16;0.54024;0.5018547
115.161;0.5398178;0.5025705
115.162;0.5401119;0.503381
115.181;0.5398169;0.5042899
115.182;0.5401988;0.504854
115.183;0.5402099;0.5057273
115.184;0.5401225;0.5064014
115.185;0.5400347;0.5068694
115.203;0.5399354;0.5074189
115.203;0.5399128;0.5082088
115.204;0.539718;0.508911
115.224;0.5398844;0.5098381
115.225;0.5397073;0.5106417
115.225;0.5398743;0.511809
115.226;0.5397919;0.5122803
115.226;0.5400442;0.5133749
114.939;0.5668085;0.3506794;;
114.94;0.5665722;0.3513222;;
114.941;0.5668169;0.351733;;
114.942;0.5666053;0.3522937;;
114.961;0.5669419;0.3527865;;
114.962;0.5667124;0.3531865;;
114.963;0.5674019;0.353676;;
114.963;0.5671729;0.3540297;;
114.982;0.5676526;0.3545065;;
114.983;0.5674372;0.3548754;;
114.984;0.5676502;0.3552329;;
114.985;0.5674284;0.3554204;;
115.005;0.5674367;0.3559338;;
115.006;0.5671483;0.356836;;
115.027;0.5674174;0.3577372;;
115.028;0.5703353;0.3628525;;
115.03;0.5743364;0.3716229;;
115.03;0.5718711;0.3886419;;
115.05;0.5736663;0.4008835;;
115.051;0.570863;0.4182869;;
115.052;0.5717471;0.4302744;;
115.053;0.5685462;0.4481024;;
115.073;0.56621;0.4562466;;
115.073;0.5623525;0.4613142;;
115.074;0.5586878;0.4794837;;
115.093;0.5566776;0.4813825;;
115.094;0.5541687;0.4845614;;
115.095;0.5522842;0.4862974;;
115.096;0.5496736;0.4896502;;
115.115;0.5481845;0.4907322;;
115.117;0.545831;0.494138;;
115.117;0.5447042;0.4949676;;
115.118;0.5426985;0.4972876;;
115.138;0.5418975;0.4978914;;
115.139;0.5407662;0.4990841;;
115.14;0.5407436;0.4997889;;
115.14;0.5401338;0.5007225;;
115.16;0.54024;0.5018547;;
115.161;0.5398178;0.5025705;;
115.162;0.5401119;0.503381;;
115.181;0.5398169;0.5042899;;
115.182;0.5401988;0.504854;;
115.183;0.5402099;0.5057273;;
115.184;0.5401225;0.5064014;;
115.185;0.5400347;0.5068694;;
115.203;0.5399354;0.5074189;;
115.203;0.5399128;0.5082088;;
115.204;0.539718;0.508911;;
115.224;0.5398844;0.5098381;;
115.225;0.5397073;0.5106417;;
115.225;0.5398743;0.511809;;
115.226;0.5397919;0.5122803;;
115.226;0.5400442;0.5133749;;
115.245;0.5401677;0.5139497
115.246;0.5401993;0.5144246
115.246;0.5405155;0.5144757
115.267;0.540378;0.5147155
115.267;0.5405869;0.5147889
115.268;0.5402291;0.5146648
115.288;0.540345;0.5150436
115.289;0.5400102;0.5149463
115.29;0.5398739;0.5146833
115.309;0.5400863;0.5146281
115.31;0.5401155;0.5142866
115.311;0.5403961;0.5148017
115.311;0.5406184;0.5144315
115.33;0.5409034;0.5147293
115.331;0.5412114;0.5144212
115.332;0.5417117;0.5146742
115.333;0.5421448;0.5145082
115.353;0.5424852;0.5152778
115.354;0.5428586;0.5150546
115.355;0.5431544;0.5157066
115.356;0.5436947;0.5154306
115.376;0.5441703;0.5164251
115.376;0.5448318;0.516147
115.377;0.5453074;0.5168109
115.378;0.5460773;0.5164493
115.093;0.5566776;0.4813825;;
115.094;0.5541687;0.4845614;;
115.095;0.5522842;0.4862974;;
115.096;0.5496736;0.4896502;;
115.115;0.5481845;0.4907322;;
115.117;0.545831;0.494138;;
115.117;0.5447042;0.4949676;;
115.118;0.5426985;0.4972876;;
115.138;0.5418975;0.4978914;;
115.139;0.5407662;0.4990841;;
115.14;0.5407436;0.4997889;;
115.14;0.5401338;0.5007225;;
115.16;0.54024;0.5018547;;
115.161;0.5398178;0.5025705;;
115.162;0.5401119;0.503381;;
115.397;0.5466603;0.5171308
115.181;0.5398169;0.5042899;;
115.182;0.5401988;0.504854;;
115.183;0.5402099;0.5057273;;
115.184;0.5401225;0.5064014;;
115.185;0.5400347;0.5068694;;
115.203;0.5399354;0.5074189;;
115.203;0.5399128;0.5082088;;
115.204;0.539718;0.508911;;
115.224;0.5398844;0.5098381;;
115.225;0.5397073;0.5106417;;
115.225;0.5398743;0.511809;;
115.226;0.5397919;0.5122803;;
115.226;0.5400442;0.5133749;;
115.245;0.5401677;0.5139497;;
115.246;0.5401993;0.5144246;;
115.246;0.5405155;0.5144757;;
115.267;0.540378;0.5147155;;
115.267;0.5405869;0.5147889;;
115.268;0.5402291;0.5146648;;
115.288;0.540345;0.5150436;;
115.289;0.5400102;0.5149463;;
115.29;0.5398739;0.5146833;;
115.309;0.5400863;0.5146281;;
115.31;0.5401155;0.5142866;;
115.311;0.5403961;0.5148017;;
